# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon Mar 01 09:06:43 CET 2021 [seed=1614585993771]
# TreeTime_270221.xml
state	joint	prior	likelihood	coordinates.precision.col11	coordinates.precision.col12	coordinates.precision.col21	coordinates.precision.col22	correlation	coordinates.varCovar.coordinates.precision.col11	coordinates.varCovar.coordinates.precision.col12	coordinates.varCovar.coordinates.precision.col21	coordinates.varCovar.coordinates.precision.col22	coordinates.diffusionRate1	coordinates.traitLikelihood1
920000	-361635.0199664103	-54732.27916738218	-306902.74079902814	2.554396101624629E-11	-6.910024022384342E-12	-6.910024022384342E-12	3.839964216464418E-11	0.2206336995121441	4.115141548739671E10	7.40520623483433E9	7.405206234834331E9	2.737447782628721E10	479683.0575813479	-306902.74079902814
930000	-361587.1982354695	-54739.40583428374	-306847.7924011858	2.5500782091261485E-11	-6.9858298177456234E-12	-6.9858298177456234E-12	3.9122282075614365E-11	0.22117149902508662	4.123139266395558E10	7.362440967588055E9	7.362440967588056E9	2.6875547740558468E10	481920.0599677634	-306847.7924011858
940000	-361539.8205186698	-54757.63951927154	-306782.18099939823	2.5812508363901647E-11	-7.189512719584736E-12	-7.189512719584736E-12	3.92879068897008E-11	0.2257641114841281	4.0821559318688E10	7.470164312365722E9	7.470164312365721E9	2.6820131810518196E10	479064.43822666944	-306782.18099939823
950000	-361510.9424479964	-54786.1339343724	-306724.808513624	2.5666127219483597E-11	-7.137461799937497E-12	-7.137461799937497E-12	3.897847028829298E-11	0.22565825735689837	4.1052309119132324E10	7.517208499201591E9	7.5172084992015915E9	2.7031686485184547E10	481926.4615915324	-306724.808513624
960000	-361458.52436635765	-54818.78018702852	-306639.74417932914	2.5681593926534676E-11	-7.0292111139755144E-12	-7.0292111139755144E-12	3.970611043971426E-11	0.22012376205827663	4.092120861034608E10	7.244321117725304E9	7.244321117725302E9	2.6467509682408592E10	482612.98213560996	-306639.74417932914
970000	-361449.47272672906	-54864.08243670769	-306585.3902900214	2.5117763094574E-11	-6.767023965364682E-12	-6.767023965364682E-12	3.996399349014412E-11	0.21358600607636588	4.1715480188258156E10	7.063599743360395E9	7.063599743360396E9	2.6218589716352318E10	481149.58571777126	-306585.3902900214
980000	-361459.607980799	-54886.641620370465	-306572.96636042855	2.607689037533262E-11	-7.132728068733873E-12	-7.132728068733873E-12	3.922183008310388E-11	0.22303028508473968	4.0355515227770035E10	7.338895599298703E9	7.338895599298701E9	2.6830628361932526E10	482304.0815608581	-306572.96636042855
990000	-361476.81713523716	-54944.447943185834	-306532.36919205135	2.6196033732456088E-11	-6.9434063869309916E-12	-6.9434063869309916E-12	3.998769789875762E-11	0.21453176849397565	4.001538090800976E10	6.948213224867433E9	6.9482132248674345E9	2.621416893608849E10	481964.6107877184	-306532.36919205135
1000000	-361428.87744894275	-54981.463235734416	-306447.4142132083	2.633011077821061E-11	-7.453558549277959E-12	-7.453558549277959E-12	4.0744878952786836E-11	0.2275625586332171	4.005348997111979E10	7.327081102599263E9	7.327081102599262E9	2.58833221523511E10	480738.61652173894	-306447.4142132083
1010000	-361393.5695967373	-54992.47418649743	-306401.0954102398	2.614489856811194E-11	-7.333502781885053E-12	-7.333502781885053E-12	3.9640753995646536E-11	0.2277964895859862	4.0341763569711914E10	7.463188903952788E9	7.463188903952789E9	2.660724659033239E10	481686.12332449155	-306401.0954102398
1020000	-361338.65075727645	-54996.45113921676	-306342.1996180597	2.643844754894839E-11	-7.649956933153208E-12	-7.649956933153208E-12	4.0452747479238516E-11	0.23391981051017915	4.001316281803751E10	7.566827753154045E9	7.566827753154044E9	2.61511509687977E10	481796.399931205	-306342.1996180597
1030000	-361320.7741822116	-55033.40769973227	-306287.3664824793	2.674643318836106E-11	-7.085842074893276E-12	-7.085842074893276E-12	4.013321188887673E-11	0.21627512549441535	3.922280690485595E10	6.925102736142397E9	6.925102736142396E9	2.613970163278846E10	480126.6453134604	-306287.3664824793
1040000	-361307.40626440133	-55046.90809036353	-306260.4981740378	2.6626074471230253E-11	-7.234427978743926E-12	-7.234427978743926E-12	3.962011141170526E-11	0.22273721238289257	3.9517717495439384E10	7.215731377793224E9	7.215731377793224E9	2.6557262245753002E10	479613.9217615652	-306260.4981740378
1050000	-361261.7343525416	-55049.3815649614	-306212.3527875802	2.670040924472022E-11	-7.299288006972844E-12	-7.299288006972844E-12	4.080649056561772E-11	0.22113471082495692	3.937822682150604E10	7.043806384473982E9	7.043806384473983E9	2.5765870989933132E10	480969.63327533635	-306212.3527875802
1060000	-361214.5810271222	-55064.93262013904	-306149.6484069832	2.6845086684378992E-11	-6.732744325666449E-12	-6.732744325666449E-12	4.0762919855343115E-11	0.20352936362855617	3.886053089952468E10	6.418529875549764E9	6.418529875549764E9	2.5592237364271782E10	480187.41345200234	-306149.6484069832
1070000	-361214.6602033957	-55119.69840504243	-306094.9617983533	2.6815486973442523E-11	-7.88222464996366E-12	-7.88222464996366E-12	4.097703186672754E-11	0.237785690263297	3.952680909903666E10	7.6032639462062645E9	7.6032639462062645E9	2.5866457042185326E10	478351.5542725537	-306094.9617983533
1080000	-361194.12549569877	-55149.78878034684	-306044.3367153519	2.6653560743841697E-11	-7.316410874321984E-12	-7.316410874321984E-12	4.1343404901623885E-11	0.22040292209517853	3.943404451594593E10	6.978517439516252E9	6.9785174395162525E9	2.5422620690823627E10	480065.7963473491	-306044.3367153519
1090000	-361198.8114260044	-55185.92330025498	-306012.8881257494	2.700600040619665E-11	-7.69269366849247E-12	-7.69269366849247E-12	4.155754481625503E-11	0.2296272172484546	3.90899695255706E10	7.23592219897698E9	7.235922198976982E9	2.540245670318947E10	481455.59249915753	-306012.8881257494
1100000	-361161.3950130148	-55189.17301463353	-305972.22199838125	2.8185277938588428E-11	-7.809857697586476E-12	-7.809857697586476E-12	4.136521408999448E-11	0.22872536094623394	3.743810041293241E10	7.068408640575093E9	7.068408640575094E9	2.5509435617462868E10	482742.85877874977	-305972.22199838125
1110000	-361170.99679325987	-55236.72487186941	-305934.27192139043	2.679063554413392E-11	-7.169767327187843E-12	-7.169767327187843E-12	4.1482366907410086E-11	0.2150709680000933	3.913676701189927E10	6.764356384002619E9	6.764356384002619E9	2.527577232349731E10	481146.98170808074	-305934.27192139043
1120000	-361139.51562624954	-55255.32167928184	-305884.1939469677	2.7357819356020298E-11	-7.537138810148362E-12	-7.537138810148362E-12	4.160144996262884E-11	0.22341459510851994	3.8472963546259E10	6.9703355759576025E9	6.970335575957603E9	2.530047360692514E10	481096.30445081985	-305884.1939469677
1130000	-361114.93011832057	-55295.9672190614	-305818.9628992592	2.737058673825991E-11	-7.562184886960433E-12	-7.562184886960433E-12	4.129269295880301E-11	0.22494100647762705	3.848273756755348E10	7.047580469807493E9	7.047580469807492E9	2.5508026506512173E10	480375.05766412563	-305818.9628992592
1140000	-361178.5672311443	-55376.74230877809	-305801.8249223662	2.7502680768485273E-11	-7.552581482054769E-12	-7.552581482054769E-12	4.2573587909283514E-11	0.22071801383968556	3.822213846916283E10	6.780631593039502E9	6.780631593039502E9	2.4691629816264572E10	480555.8595333313	-305801.8249223662
1150000	-361120.96350315656	-55385.46670374428	-305735.4967994123	2.7686568652466525E-11	-7.532924395079988E-12	-7.532924395079988E-12	4.2191887540874315E-11	0.2204015091283746	3.796270408252503E10	6.777847504675291E9	6.777847504675291E9	2.491135320257635E10	481189.2726773979	-305735.4967994123
1160000	-361128.68082771305	-55432.998180892064	-305695.68264682096	2.8110427885646848E-11	-7.668449852631735E-12	-7.668449852631735E-12	4.199939987455747E-11	0.22317847788591216	3.743876062387406E10	6.835746683199169E9	6.835746683199168E9	2.505796710878587E10	480599.15397257096	-305695.68264682096
1170000	-361083.9257093225	-55443.329212666875	-305640.5964966556	2.839010640404725E-11	-7.427257941846706E-12	-7.427257941846706E-12	4.252533434082968E-11	0.21375738520994783	3.6910039946232346E10	6.44651927078029E9	6.44651927078029E9	2.4641310355203342E10	480653.18125221186	-305640.5964966556
1180000	-361059.39091980393	-55469.007516184465	-305590.38340361946	2.8208345628313834E-11	-7.914515509719144E-12	-7.914515509719144E-12	4.338223416555368E-11	0.22624530170760207	3.7362998993744255E10	6.816385571502195E9	6.816385571502194E9	2.4294470065876297E10	479646.5683402047	-305590.38340361946
1190000	-361007.0830479311	-55497.78256050703	-305509.3004874241	2.7774210465180868E-11	-7.473446397794551E-12	-7.473446397794551E-12	4.2727368093611497E-11	0.21694367452433644	3.778285730688966E10	6.608601733201048E9	6.608601733201047E9	2.4560113988728283E10	482221.79488737026	-305509.3004874241
1200000	-360949.0034759385	-55493.6739725852	-305455.32950335334	2.7749923163787095E-11	-7.168610121993541E-12	-7.168610121993541E-12	4.332007863904166E-11	0.20675663269142971	3.7645413437055954E10	6.229566064736973E9	6.229566064736973E9	2.411485304659205E10	483462.37131995714	-305455.32950335334
1210000	-360934.0407308758	-55520.173049759025	-305413.8676811168	2.8677922941214243E-11	-7.40247839865146E-12	-7.40247839865146E-12	4.348267279263019E-11	0.20962601878374124	3.647275351780668E10	6.209111646436394E9	6.209111646436393E9	2.4054703808705135E10	481188.42937570997	-305413.8676811168
1220000	-360907.473452711	-55525.27781350687	-305382.1956392041	2.8137783911861227E-11	-7.740110542971776E-12	-7.740110542971776E-12	4.34880576114538E-11	0.2212672880648256	3.736895618516279E10	6.65101794917714E9	6.65101794917714E9	2.4178583084680786E10	483558.0748052544	-305382.1956392041
1230000	-360899.1940331295	-55555.3212590189	-305343.8727741106	2.8832247013624127E-11	-7.583480600988864E-12	-7.583480600988864E-12	4.2692923636538905E-11	0.21614808234770425	3.638321103328368E10	6.462695724976093E9	6.462695724976095E9	2.457104452698224E10	479893.83685856883	-305343.8727741106
1240000	-360880.1170767706	-55553.97330871668	-305326.1437680539	2.9012889831746674E-11	-7.49488084636013E-12	-7.49488084636013E-12	4.3770545719436485E-11	0.21031887871042937	3.6062634313308395E10	6.1750463180559225E9	6.175046318055923E9	2.3903774083172523E10	481574.6275728824	-305326.1437680539
1250000	-360848.9374535852	-55566.803526203155	-305282.13392738206	2.8800427855472168E-11	-7.623930163495052E-12	-7.623930163495052E-12	4.394454277139235E-11	0.21430236534167751	3.639307677890769E10	6.313827799745125E9	6.313827799745125E9	2.3851338894619724E10	483207.98918180267	-305282.13392738206
1260000	-360820.8648992219	-55599.85762494546	-305221.00727427646	2.9006463718479104E-11	-8.043587159051689E-12	-8.043587159051689E-12	4.4122443446262855E-11	0.22483949529349048	3.631068113200264E10	6.619491253822092E9	6.619491253822092E9	2.3870945772335903E10	480604.1616884913	-305221.00727427646
1270000	-360819.74068771466	-55626.11336320989	-305193.6273245048	2.9216969430947204E-11	-8.180388636656122E-12	-8.180388636656122E-12	4.384419803667274E-11	0.22856003208037154	3.611322847725548E10	6.737955239167739E9	6.737955239167739E9	2.406519310925128E10	481527.68962043244	-305193.6273245048
1280000	-360797.3515616368	-55644.26514684885	-305153.0864147879	2.978155970417101E-11	-7.795990230495014E-12	-7.795990230495014E-12	4.4206107499500273E-11	0.214860424362821	3.5202970188542244E10	6.208237440434785E9	6.208237440434785E9	2.3716165429088608E10	481107.5214058446	-305153.0864147879
1290000	-360782.8090068342	-55659.42085710538	-305123.3881497288	2.8681403506314836E-11	-7.697753249225197E-12	-7.697753249225197E-12	4.388603711418168E-11	0.2169704566164158	3.658823139984576E10	6.417694457323245E9	6.417694457323246E9	2.391197513758385E10	480603.39285977813	-305123.3881497288
1300000	-360743.42622116767	-55645.00691596439	-305098.41930520325	2.965248409633052E-11	-7.720993890968802E-12	-7.720993890968802E-12	4.4191210286212846E-11	0.21329207537237005	3.533133376382554E10	6.173015185225308E9	6.173015185225308E9	2.3707470461854286E10	481471.2876331454	-305098.41930520325
1310000	-360711.49392698205	-55641.772829594986	-305069.7210973871	2.9211957148227936E-11	-7.1599730880495206E-12	-7.1599730880495206E-12	4.440916001978757E-11	0.19879011416043435	3.56410010005717E10	5.746305669405456E9	5.746305669405456E9	2.3444338813991146E10	483599.6289233242	-305069.7210973871
1320000	-360662.57098419126	-55661.034808158176	-305001.5361760331	2.971162690797642E-11	-7.999308198595028E-12	-7.999308198595028E-12	4.410161706033612E-11	0.2209845728665427	3.5384847816461205E10	6.418229582307705E9	6.418229582307705E9	2.3839066832398964E10	481278.9611456906	-305001.5361760331
1330000	-360678.3693854235	-55710.31039330813	-304968.0589921154	2.920726166196748E-11	-8.110852859407092E-12	-8.110852859407092E-12	4.491728688705011E-11	0.22393106426981693	3.604557028300734E10	6.508859663186344E9	6.508859663186343E9	2.3438468259625893E10	479718.4048520849	-304968.0589921154
1340000	-360665.2891797164	-55724.66794884078	-304940.6212308756	2.9337828119260076E-11	-7.868367844734227E-12	-7.868367844734227E-12	4.566915688296214E-11	0.21496075460232267	3.573702714969255E10	6.157154948396686E9	6.157154948396686E9	2.295743629990586E10	482610.3825742186	-304940.6212308756
1350000	-360639.63178115815	-55726.75202085561	-304912.87976030255	2.9238156426470196E-11	-8.179960345465828E-12	-8.179960345465828E-12	4.5063260534282774E-11	0.22535380732088997	3.603173041414996E10	6.5405415070228615E9	6.5405415070228615E9	2.3378276619905212E10	481254.13017107255	-304912.87976030255
1360000	-360572.6185108785	-55740.42875549831	-304832.1897553802	2.9723623814720034E-11	-8.658863229719115E-12	-8.658863229719115E-12	4.5210938573803885E-11	0.23620453970434463	3.563123183365866E10	6.824144175870533E9	6.824144175870533E9	2.3425510827426277E10	482154.6830786905	-304832.1897553802
1370000	-360549.34569225623	-55757.129742073186	-304792.21595018305	2.9995895957235876E-11	-7.778162229972684E-12	-7.778162229972684E-12	4.490205405331851E-11	0.21194002127024764	3.490581331486064E10	6.046562556130126E9	6.046562556130126E9	2.331811242425506E10	479650.05582686665	-304792.21595018305
1380000	-360543.77399031504	-55769.656591689076	-304774.11739862594	2.9896274882214886E-11	-8.448337376556201E-12	-8.448337376556201E-12	4.6081324506759445E-11	0.2276146614138111	3.527660920757187E10	6.467450735769968E9	6.467450735769969E9	2.288647770155438E10	483848.8431251709	-304774.11739862594
1390000	-360561.8108885508	-55802.56217060623	-304759.2487179446	2.9623652466587314E-11	-7.742152936356303E-12	-7.742152936356303E-12	4.44638766312853E-11	0.21332353987934496	3.536621782943938E10	6.158047564915974E9	6.158047564915974E9	2.3562420225405598E10	482416.8661897879	-304759.2487179446
1400000	-360570.31794887193	-55847.394975937044	-304722.9229729349	2.969365715664736E-11	-7.997802730952334E-12	-7.997802730952334E-12	4.572326763838805E-11	0.2170552091365768	3.534230672235162E10	6.181990304316403E9	6.181990304316402E9	2.2952041556572796E10	480821.0680854306	-304722.9229729349
1410000	-360548.63048565044	-55854.55709178867	-304694.07339386176	2.986183477439199E-11	-8.420299709502722E-12	-8.420299709502722E-12	4.7277540711021544E-11	0.22410000549647294	3.5258258956083595E10	6.279622484176114E9	6.279622484176113E9	2.227011573666402E10	481017.82891225617	-304694.07339386176
1420000	-360524.64980128413	-55867.84666360497	-304656.8031376792	3.0641927558138384E-11	-8.777083650285309E-12	-8.777083650285309E-12	4.5956935665000315E-11	0.23389269887915107	3.4523667305343834E10	6.59350131746041E9	6.59350131746041E9	2.3018760874808846E10	480348.29553864297	-304656.8031376792
1430000	-360521.5851570018	-55889.19730784645	-304632.38784915535	3.045244856663338E-11	-8.375643290507871E-12	-8.375643290507871E-12	4.6728926892675097E-11	0.2220312785932302	3.454087406132373E10	6.191069628978628E9	6.191069628978627E9	2.2509701393632973E10	480104.7334520945	-304632.38784915535
1440000	-360527.8471002352	-55910.474483671795	-304617.3726165634	3.032627003195568E-11	-8.091108549774829E-12	-8.091108549774829E-12	4.503217800831047E-11	0.21894601880711037	3.463502285939184E10	6.223010788586681E9	6.223010788586682E9	2.3324456027932682E10	479545.81341024785	-304617.3726165634
1450000	-360508.58359561634	-55912.930889398835	-304595.6527062175	3.0188960904398274E-11	-9.094975982724101E-12	-9.094975982724101E-12	4.6467030975011275E-11	0.2428314941343322	3.520035501836567E10	6.889753374765082E9	6.889753374765082E9	2.286916377424355E10	481656.1301697514	-304595.6527062175
1460000	-360492.9680135782	-55942.66925536402	-304550.2987582142	3.053767312035892E-11	-8.510210778305334E-12	-8.510210778305334E-12	4.627917175384411E-11	0.22637556993458294	3.451519979233979E10	6.346950780590272E9	6.346950780590272E9	2.277512429454407E10	480467.64435104484	-304550.2987582142
1470000	-360448.3372391974	-55936.88049075445	-304511.45674844296	3.0771920574718954E-11	-8.296425902440105E-12	-8.296425902440105E-12	4.628185353275479E-11	0.21984083531215487	3.414750795743373E10	6.12123862587597E9	6.12123862587597E9	2.2704025929883484E10	480471.986397983	-304511.45674844296
1480000	-360407.8821781225	-55922.71785485137	-304485.16432327114	3.120067390918018E-11	-8.132802865345413E-12	-8.132802865345413E-12	4.581466698007293E-11	0.2151077170281499	3.3605563904395905E10	5.965500666677209E9	5.965500666677208E9	2.288603868650238E10	481745.5636825792	-304485.16432327114
1490000	-360405.4424112055	-55963.454981656025	-304441.98742954945	3.111445499552777E-11	-8.817547870141959E-12	-8.817547870141959E-12	4.636962961978328E-11	0.23213996440874798	3.3970011427075623E10	6.459663455662268E9	6.459663455662267E9	2.279419526125274E10	481355.30838188983	-304441.98742954945
1500000	-360431.26955688524	-56008.11183335412	-304423.1577235311	3.0687745099309485E-11	-8.43796153507332E-12	-8.43796153507332E-12	4.757108571619783E-11	0.22084294020010384	3.4257070042303555E10	6.076376752167459E9	6.076376752167459E9	2.209897498617416E10	481831.4841018793	-304423.1577235311
